X,Y,Z,R,G,B
-233.12140465581624,-19.01203141358226,562.5747495578429,107,95,113
1623.7581374999963,-119.29133128149061,1003.2280140755333,69,68,100
1601.4763165253737,-119.10455991409839,1012.064833012648,59,76,115
-321.1395882303191,-14.989051422949858,560.3690312362356,95,78,96
1625.2426658090012,-86.40762657078699,1002.4844741542712,70,73,104
-266.79054792739623,-13.520975680287581,561.7238726671256,116,106,131
-232.31003303906118,102.42563757745582,556.1567611698986,92,75,81
-279.0549614035284,94.18091514872594,555.502843917028,112,102,126
-271.7976126051634,95.05937486601917,555.752370963027,85,69,79
-92.01300108817377,92.76687120376052,370.1990605794073,49,30,36
-113.40694543806056,105.19866911943711,389.45099515702697,97,60,67
-313.0999758867981,98.43983296233196,556.3464723044337,79,70,91
-131.50449330345228,111.00329853011539,448.87280686043357,74,41,46
-233.48317572559333,109.19563828186199,556.5917432533523,90,73,79
-266.09887352084496,103.48898439074684,555.7941193682328,49,38,54
-131.14220344871487,107.38388379499426,443.99914092753374,31,19,19
-268.7871981616616,84.09660068212295,556.9481019151608,73,59,71
-239.9297871923621,89.46052741838669,558.7048597159917,93,86,107
-277.21625739689205,88.92379585326701,555.701220024002,54,49,56
-12.2538822616989,139.88808920821828,349.3328435294642,214,235,255
-129.22019397390918,120.03237487951873,402.19827928259105,69,40,44
-234.8048984517523,128.30355039178494,552.998106843904,106,94,106
-261.02368677168084,136.70314243333118,545.2031697807749,0,0,0
-312.6463745219,104.48310822576401,556.3174024065564,61,54,70
-319.67541452112556,100.95150219057123,555.5918577398324,84,66,71
-232.05195603835546,114.08825618419287,555.6000599619538,84,77,95
-131.79128734288318,113.37232088161593,454.4779556184268,23,19,16
-191.39389573544,124.082688599161,492.4331439852305,61,50,54
-132.27581690765652,119.05298590666673,409.2750427715493,105,64,76
-111.48021311807534,117.80593813435271,386.0896355160961,128,85,104
-205.6149781146031,130.48579390730305,550.5800368080311,66,54,59
-302.90936981686264,112.12685425543063,555.5486927404137,94,89,112
-152.84931158917496,128.55642040250984,488.1890783732593,36,24,26
-296.9480297581694,45.11931719888192,557.1859557739467,90,86,113
-1.13175869836521,57.77946721410525,501.9722195342516,149,107,131
11.63500612805079,56.998815978597875,502.81929602752393,118,88,117
116.55496669075258,53.55202941057956,503.2284826725338,144,103,121
-196.3102254866081,36.99903610923681,500.43736389818355,148,116,132
-260.19048453370164,37.6903320440125,559.2351682342919,56,43,52
-196.21613426053358,41.99122977577229,515.1989841873565,32,23,24
-242.3052186675664,68.91519620525519,559.1237354995109,50,37,46
-239.69066499888294,68.64010946068046,558.7444178501544,0,0,0
-148.47094309241544,77.28932066810174,493.85474964703934,57,37,36
-285.0613999870229,74.68995862749642,556.4479606649045,74,64,88
-290.96357655557006,70.71745403415144,556.7402476860593,93,80,97
-277.0755991197257,72.02405919743337,559.7127860646438,120,110,130
-247.82714327091054,60.92873098737783,558.5934238020368,53,45,58
57.65732241436549,66.04069459633078,365.35930013007356,122,76,89
-79.2252239633059,67.03641546400334,492.21261159507935,106,65,79
-83.58473326016471,65.16001618955933,394.321855601614,0,0,0
-151.40306213777802,67.30567880398112,491.1397614542548,99,58,69
-297.1773560710732,-125.43479248846074,565.1755562424105,113,96,115
-310.6801312658324,-123.01638920054576,565.5836294217264,104,99,122
-121.76645312162,-165.03839332599617,531.1236328580104,50,27,35
-126.51348440371957,-171.73302577480666,569.443458078387,112,89,112
1739.0759114695932,-740.4968672581018,977.0025705195264,161,176,217
20.48027630475566,-200.3652018566106,510.6472884305436,52,27,33
1590.2252073432783,-714.6294348691102,1025.2040603174135,153,173,232
-132.36268486362923,-159.92779032067972,547.4889366655459,134,86,100
280.0327390268,-271.8726152219808,577.9119963790711,136,117,145
1652.8921040124076,-709.3222999144289,1011.4221190381713,198,216,252
1634.3296036740082,-709.814102562544,1018.4549387128108,204,222,254
-308.7691146385754,-100.78168629479207,563.9900029750144,118,104,128
1639.981577713897,-596.2537731236725,994.0850429561999,187,201,244
-314.2781729436938,-98.9730786471786,564.0379117306684,127,110,134
1726.9800363911504,-600.1535721392687,976.2665528595894,170,171,208
1642.4952927223546,-646.1547574178239,996.8861030446094,199,214,254
-75.15806295213304,-153.8079921291081,527.0472669506187,80,49,55
1649.364679410231,-632.5345720171224,1000.9717241028987,167,185,233
-162.69303205798343,-190.28625827951754,571.4594884765618,72,55,73
-309.17114975246204,-94.64403282144708,564.2347999796007,131,117,143
1653.1781658864652,-571.2939289036392,991.0495372559075,185,202,244
-174.0783961062929,-130.51742596920695,568.3576287712699,119,92,111
-321.8059392014924,46.871658829655885,557.363046277702,110,101,124
1679.7487183602134,-203.1495377124055,982.8331855805416,129,141,181
1598.418053931861,-45.8911295556142,1008.379632443425,52,66,95
1649.4801483925812,-86.22385131251973,998.7073759773274,68,76,111
-81.28561719177043,27.12473841121477,518.2364652419761,157,108,124
-213.128185155184,-84.19362875224597,212.03112883433928,66,51,84
-17.40629477806524,-197.93123626208515,505.24761052695857,53,27,33
-2.6667692589028302,-199.7984658621766,508.7898712403693,49,34,39
-216.73136199387352,-155.09285565033213,569.9908246772641,126,110,128
227.3159177095139,-273.1258716218848,576.3705984673866,100,78,103
-189.7769613903319,-173.82990205962966,569.3888676365817,0,0,0
163.435108218146,-267.24997060596866,578.8931588256303,130,108,129
-50.976411238531206,-199.32841791029324,508.4391598207752,50,30,39
74.51537583555933,-103.7910915339924,541.7738406012455,71,38,47
1649.4099378723768,-349.57076035568787,1006.7359321612493,77,84,123
1621.6401904929576,-348.9053555222204,1009.8553973665316,105,115,164
1597.2844199469444,-349.8773896494895,1017.813100151388,109,128,179
-82.45710403710362,-88.71438058057689,543.5886023357674,97,56,64
1620.4543017071508,-366.955138511817,1010.0438314266815,108,117,164
1692.6558899932502,-318.16144168742125,958.7421233501235,148,113,119
-9.1574807382335,-86.89404164823006,528.1841546975298,49,28,33
1620.311614118156,-397.85603564196487,1010.709451132754,105,113,160
1656.33442357888,-407.38575559411805,1003.8622254987321,199,215,255
1594.514877948094,-398.668797190196,1018.6305535367884,100,116,159
-274.78273565727557,-72.34543118124355,564.832417640198,116,101,124
1594.0910943136048,-366.93826467762153,1017.4405688969564,100,116,159
1657.9078453913737,-376.0272719852203,1003.5242971904015,197,213,252
-42.49038859700864,-96.30226971644646,530.9916675367585,53,19,20
1620.5798245340204,-381.0801190415912,1010.2237971359361,106,117,163
1594.3870939468422,-382.8529024653945,1018.3491964330433,100,117,160
-72.20479628200358,-57.32019918907753,529.0767136141988,45,20,24
1680.5022053985408,-249.03257707297928,974.0032789808438,96,62,77
-202.21587341171082,-48.08966183967304,564.0300386216941,41,29,33
-232.45876550388925,-39.30190610532203,563.8963379408846,41,34,44
-302.40193798834525,-36.02105776186128,560.9804662058712,101,80,99
-82.4506089072014,-53.5308702431544,543.5585966960449,97,54,61
-31.60727785098924,-78.97463569911291,532.8976655846881,108,92,80
1691.279917310088,-274.99409630564304,970.4033737805725,148,115,132
1604.4681363978352,-276.4194947648701,995.9290179357394,160,157,178
239.46624857008928,-187.93829214310955,574.0543420555041,80,66,92
1347.642972403666,-457.20012217977404,1051.2781827468625,185,198,240
1728.673050109514,-520.9259435603203,973.5661364816547,182,174,164
1593.5749758213956,-485.0508210940932,1021.2454232853497,146,166,219
-257.7832839298394,-106.06459408802995,565.6708989536976,119,107,129
1758.3761324579864,-511.39529915399373,968.2278913806508,165,157,141
-167.29861058438328,-122.3018231024382,567.4006211872868,121,102,128
1455.5750052104984,-494.0455573609523,1039.1892656720058,126,139,181
262.378354634121,-213.1154632159757,573.8230585564903,141,120,139
1653.5495649294273,-535.4514452390968,1024.2533515078628,32,36,63
1750.0588366876482,-550.0435425228693,974.2383127107885,67,41,52
1659.190702082408,-541.1465366029288,991.9751823942082,180,181,205
1616.561617360231,-428.4232863546917,1010.155449995777,102,113,159
-264.4752773853064,-105.92200786816377,565.6246621003704,122,98,120
1703.110004776243,-453.3256081614206,978.0125388151971,175,187,230
1619.2899756497222,-443.5332940146469,1011.7019832708696,99,112,156
-260.480540902192,-82.35535455015544,564.3600052069526,64,45,56
1594.1219857490912,-444.9131990119985,1019.9687719041328,93,111,156
1296.0501457696535,-400.79374793504326,1075.7684069838108,201,219,255
1732.2436154842271,-464.4877665928747,972.1809257030749,149,149,183
1727.3394843150716,-500.4615261937162,973.5805998581341,196,190,176
1591.2249508244702,-412.7331356554272,1017.880007921146,98,114,164
-221.25539641657795,-83.31750178174812,565.6820654193368,62,42,54
-256.8851272140829,-108.20156766634132,565.587514966664,97,75,98
-257.061416138553,-79.12661222442576,564.1058879630657,107,88,109
-220.27229927005286,-84.98877893061388,564.486319963162,116,86,96
-232.2547246045004,-82.42399103789789,565.3899243352444,39,28,36
1723.9898657195952,-488.4976262499012,976.2868456365649,89,82,115
1760.1680044748555,-496.28877358310905,967.8344918934688,181,173,188
-314.1653018125578,-78.45051142694771,563.8303803927641,123,118,140
1643.37166837168,-484.88872404090444,1010.4317256850113,89,105,150
1722.3777175731254,-469.518034539528,975.74562898542,114,107,141
1648.3884834522637,-462.7399816685863,1009.1829271997234,68,76,115
-251.58978964670825,-87.20566208910606,564.8746902623507,124,110,135
1619.3232420398565,-461.1159522378423,1012.2156814057869,97,105,152
-284.6743707626146,-82.57198608885746,563.6612867172594,122,98,122
1592.964529829874,-461.99878718449224,1019.8980670443768,86,102,145
-283.2543577786604,36.06692575089786,557.8134555255778,20,31,61
-54.259539623176146,154.88800454483967,460.75529520752394,59,31,28
-253.60822056603837,-3.6715468201295196,562.0413354422033,48,42,47
1601.869236833235,162.2110349000419,969.5057321384023,28,23,35
-283.2817360153124,-113.26914110818569,564.8166117010757,114,91,111
-248.39911410372028,-31.16955280140166,562.4015340999573,60,47,59
-259.4078971802844,14.04720902225984,560.29712414125,103,91,117
-171.07967978915048,-26.07469223055484,526.7299908408377,114,71,82
-177.97371522968842,14.66865160178942,525.7481411430609,74,38,42
1612.0508999295307,22.80217496391412,1001.9435751534814,168,183,230
-248.61725294408404,40.66043247706061,561.1483748735048,55,43,53
1698.5234435523594,73.51120459796707,963.9651579527728,121,126,158
2.68197993187451,45.96518147128991,502.5086109144686,146,106,130
-261.57364824234503,32.58803088500159,560.1908909722736,95,91,113
103.82994030725727,46.3306044088464,503.69110622044417,147,102,122
-197.16186730438204,38.6879597398662,501.89944195192544,73,40,42
-186.76980936138273,-62.776657791125515,564.461486734655,129,103,126
-80.99183820790404,25.456804605574362,520.9540263282892,76,26,28
1689.3231233552165,113.72087079676405,965.7792680161613,131,111,128
-189.8991420233345,25.0857006619687,519.3800931659905,71,34,34
-303.4094375340032,24.27426431587946,559.4103572199544,113,102,123
-80.64260741956824,26.241868771313243,533.6163201358908,55,24,24
-277.35295103029677,-20.26840197089518,561.3638916493227,116,91,110
1611.5109511699472,-112.7880053636392,1006.6891017663191,185,204,247
52.40810611645554,53.00623679798691,502.3184320683135,140,95,115
-217.79100056945742,-30.937195645573865,562.5513519618457,99,83,109
-74.85134676099719,-3.58195628153368,526.9010788465979,131,75,87
-61.56185590937858,-3.08497110893035,527.1011545194618,140,88,100
-307.97910032452467,1.9974412755724198,559.8596908873157,104,93,123
-132.4238930231817,123.94588447566184,474.99492268656223,41,31,32
-166.98489127214833,122.71218084789805,494.12081055252656,97,71,74
-137.62963936816186,125.09724096097825,484.95151713266404,65,45,46
-144.82557011387206,114.04464312445657,495.9711361065798,26,22,22
-131.3947198464324,111.43298552398836,464.91239664243125,68,40,43
-131.39642992778158,110.22328872758698,437.42347397017045,73,43,47
-165.15496415691953,115.15380827642387,496.0147107289757,79,54,50
-235.52196893985976,134.97096076581195,546.4133916210158,54,52,59
-232.39254575473706,128.5145301473565,552.4896816368015,105,91,104
-304.74886579153235,113.58203310840469,554.762725143337,63,50,67
-131.21297561471803,118.59587915617044,405.42895010041235,123,78,94
-101.71740714866102,117.0068686125729,376.2831301719507,128,87,107
-304.8103213676501,135.9919350641452,543.7805864919573,103,98,105
-304.07548693423587,55.289582040983255,557.8159509515393,54,49,56
-97.87955826945664,67.58776823973966,492.28178860526646,92,65,75
-54.52422172590698,77.62987991430464,533.6070082376103,0,0,0
48.90598831508647,68.47713720194287,502.5223697843398,0,0,0
-299.91483681411484,84.39140469070342,556.5380111761212,77,67,91
-26.41560169912322,101.81930987300056,366.8761702423698,105,80,105
-204.30320411496604,67.84532652491812,510.1490287024661,30,25,22
-15.415820775061858,73.6914489196454,365.8361757686968,74,39,44
-48.39260289739392,70.3261540620996,362.86243027176573,112,71,83
-171.4211605772208,77.2894939606303,493.8372478807344,79,54,57
-127.14993584167243,71.98886134281533,398.323346024437,81,47,50
1550.7624947070424,-590.548126150502,1013.0292928906404,185,202,246
-300.25564951562717,-100.8453191576987,564.8484848409557,114,97,118
-71.89907067198642,-139.21439464739552,516.9647051171293,130,85,106
-47.450018826888964,-156.4680298539968,515.1117060027029,51,30,37
228.26127109581859,-233.49731709056783,577.2859604879047,106,90,109
1470.1575243847399,-493.3378681747341,1027.8111256742104,146,139,177
245.40112614717788,-191.7599107887224,572.8206421324163,135,119,145
1470.2539788076551,-478.74192584209794,1027.5674007118396,149,143,181
-54.35127978263421,-140.886212542481,520.3376910557358,132,89,116
1729.569924217521,-558.7644278596784,976.8083026098852,64,48,63
1653.4524955631512,-544.7188643201955,999.4784568653791,74,57,75
-141.95415497775775,-125.05751402378718,569.1449616398137,50,39,43
-272.7766442258241,-148.12335211816648,567.3510078361483,73,57,67
210.48372477948016,-269.1909250751514,577.3943767388636,151,129,163
-123.72722573995505,-152.86225398078187,525.1676656350268,119,66,75
1631.279512185995,-655.325470358614,998.2746299287504,174,191,238
229.54993782573894,-269.02331346004416,575.4018337260158,147,130,164
246.69547900492273,-271.0556240692884,575.9422730577851,139,123,150
36.274206197408034,-200.550393381729,510.77019892036964,48,25,31
-119.11053577364217,-163.75719307354345,529.641874125518,51,19,20
-124.85740793676567,-159.86514886410268,529.8393062089757,86,34,37
-99.05181148842038,-166.69326349315,531.545638118712,60,23,31
-77.35066793404917,-173.63127279885384,514.3299829495272,127,83,100
-239.69375459107215,-57.61306334442566,563.8442534212469,127,106,126
-83.33334945358312,-82.92494142576396,521.2522795487814,97,60,67
1642.4442023643828,-341.50000456466154,1011.7286850450521,194,204,242
1705.044217364568,-342.73969133113525,975.0660119585287,189,197,234
-40.22857099898684,-84.13352326613102,522.8475462408483,119,85,102
1646.4649991518615,-217.30030857790769,980.6869045328095,147,159,200
-97.6601390203165,-48.412763543115226,543.2290268251248,110,63,74
-321.7067537052903,-30.42868032043724,561.0533958362425,69,55,70
1691.4995687782034,-211.6933464903888,974.488845666531,125,131,166
-57.37668301995916,-57.36878776856875,529.8862885144916,45,22,30
1672.1471929838704,-231.59292298118302,916.7122482454384,68,42,41
105.90276757865753,-67.05928221785034,540.4397183235336,72,34,37
3.3045900330791205,-123.4083180325952,532.6937421245863,61,38,47
-262.13862411091475,-80.45062809184817,563.9332036073239,135,117,140
-321.78040492316484,-77.20227671001383,564.6096703846937,63,58,75
1470.5996514665705,-384.7082622328988,1025.6170238349387,142,145,188
1736.2087955922814,-416.6671290026553,972.4976708884574,164,166,205
1608.051205385773,-406.6756342140894,1015.2193383485721,202,218,254
-85.75691330135399,-85.75955557663208,521.9140395203541,57,23,24
1679.3621560376532,-316.4711713101785,980.8871348376755,171,179,221
51.66194417416013,91.94791667194384,366.5054343236376,114,68,81
-184.62066335533427,14.36471362626105,526.9996596953794,74,38,38
-128.22201240987127,23.885675004601083,549.2093217308812,0,0,0
122.4428618662541,30.985033898147364,533.096264102247,149,97,112
-197.20436039850318,43.99153137050046,558.226117300914,32,23,26
-195.5352839035946,33.10058899366864,558.8865219664303,82,68,85
-270.6484864150572,31.073323379353567,559.8626548832349,122,113,140
-196.44873918173064,33.46408678704249,512.8256154800241,72,39,40
1672.3502853012071,-78.1190618931935,1003.1275737458647,169,180,226
-61.578152753763305,-34.92017473223628,528.2799937161967,128,77,92
116.7350902835919,-33.794103074270694,536.4153812479954,101,53,60
-317.2873591539469,9.58109025067945,559.1241264938292,71,66,89
151.95093188100012,-14.146891804770128,528.7817160103994,142,114,130
-31.101818278592408,-6.196929292933491,521.9703320683036,72,53,43
-138.75168500191316,-2.80563294629399,535.2706180906326,62,22,20
-190.3010793224739,53.4931296956843,500.382039373898,29,29,29
-85.11403629402136,98.13286886633009,364.8489919740826,130,96,117
-32.556258542059204,64.82219686108614,361.84279000880474,120,75,88
-139.0161432225733,63.21670355206111,407.3910887439264,62,33,32
-79.07929360143386,76.30659606652766,397.31958113733083,78,46,51
-199.8303652822611,76.63575348510548,492.3642300895081,90,54,58
1747.2413481010378,-606.2684283461912,978.2563345661636,153,146,187
1722.8547009761353,-581.8302927225052,977.8729111112634,139,149,191
-264.90339324689387,-117.07419180486941,566.6087131878171,119,104,123
-50.53789955015247,-154.1745325840009,516.7857010749896,105,64,80
1589.0203373605846,-597.7771101722792,1004.4593369363229,161,178,222
88.87424204509348,-150.6034672309977,521.1001316232439,67,33,38
-300.58716543578095,-82.50454909695218,564.3317959594374,106,92,117
-71.2552579049898,-137.01624210422446,530.1293109086264,55,25,26
-197.33583505426623,-163.03297483659676,569.8663412977073,132,116,142
1642.7420933582628,-671.9467390776848,997.6580085458191,183,196,241
-123.34240280482788,-150.0477556095003,520.6417717874073,54,27,32
1576.5349821889029,-638.0902493617873,1007.4185383952185,197,216,252
1609.8052066852927,-636.8497553750419,994.2370415473702,198,216,252
-76.49127097295731,-154.55195061623098,522.3159321149506,47,27,29
-35.701341468590456,-182.48246119145185,522.1121162680826,127,76,91
1601.6645388757747,-671.5404595817766,1000.7628667688699,189,208,251
-76.27906048110562,-172.18457334136724,529.1952082006998,48,21,25
-71.76325971777247,-64.23067297903759,528.1685437131136,43,21,23
-181.04178157483133,-49.64235015822361,514.0914012911377,133,83,97
1604.0015188326292,-310.97551210710026,992.7831874981731,177,191,238
1637.9234282109999,-292.574265624331,989.153370396415,170,182,224
108.44015838416806,-65.8364621446401,536.9948857254906,102,55,65
-241.9781786840141,-80.30204917740814,565.7481797708764,111,97,123
123.34688969702567,34.62416324997657,518.1627418255702,58,27,25
124.7415385550257,35.02869849766605,526.8861758510518,50,27,28
138.95149806231208,29.68994401809751,510.77407573732694,166,121,143
128.40439280282007,25.51972076592896,523.3407886586392,100,49,54
128.30891805536632,29.84921417681285,516.5754742573931,174,122,145
-102.36078504268038,58.92830096542138,371.80612126547857,161,127,152
112.27389417867492,41.81387749937246,504.53074415890774,78,61,66
-37.77944746512923,-4.137428361701289,521.9754939552134,135,122,117
1613.1670770559,-77.26171900156454,1006.0475241338638,177,196,239
-262.2592434879401,-16.75331858602556,561.5686793664596,98,89,116
-314.41527360806094,3.27988429616308,559.9688984204113,79,66,86
102.19758479399637,-1.23583953457761,541.6051857752127,60,21,22
-19.87531687310651,-1.25228132567182,507.7746999354422,60,40,30
-136.8861009556806,123.97250496069321,448.4529273748753,91,56,67
-47.66036527964453,107.2192730500563,364.56836890993173,99,60,78
-254.81464769236953,141.904350146174,543.6150758474687,89,79,88
-216.75732400457534,137.79439231575907,544.2901829890617,34,35,39
-221.18529061413815,135.5199650490847,545.1082352988768,86,73,83
-179.09102040592416,74.54880979204299,492.98366840333614,28,22,18
-187.61963584566368,74.5895415961752,493.3704033406623,27,22,18
14.55164829181689,-148.42250440253878,519.1876712287988,50,27,34
44.515892661252146,77.94969282383771,366.61599341017165,0,0,0
1568.1403917892953,-671.513144643834,1010.4397742360744,174,192,237
1771.0602552169782,-739.1797967169117,980.9553295686964,142,147,185
1692.141017074779,-227.47294585220152,967.0064758083436,86,59,62
111.15292483314316,-71.4147435125599,533.264620706355,54,33,40
-243.47825737120016,-49.221675845556675,564.7477923110138,68,54,63
-184.82910959439056,-53.81578246467552,517.0781320049521,136,90,102
-261.91355380959396,-24.98010261921646,561.5335574039937,112,90,111
-73.61758395416216,-47.68672893871523,528.7853049061464,117,76,92
1429.5127355798825,-361.9826500233278,1029.2428481671877,137,146,185
1695.406147177052,-281.3772860318581,970.5026769913297,154,117,129
-71.07962766223433,-75.30302160752434,522.0892303418161,84,49,52
1688.2503325417688,-326.3427293448809,970.9602751756078,104,68,68
-65.64779966290169,77.64606320069147,366.1836761270655,116,79,97
1687.044668692026,27.4350979467033,970.8209848450615,141,149,188
-221.19462848193825,-21.69455782913559,563.1078079122644,44,32,34
1659.3699874773445,-133.13035681211304,1010.0522871376118,135,147,171
-48.6123343603228,-22.47065324403879,530.2593015314812,130,79,92
1647.5307258074383,-95.00520128453056,1005.1899548070528,136,158,189
1685.5292917829709,-41.244186111573825,972.5862684961232,134,147,182
-86.56554369347693,35.88984212017025,526.5590541007545,39,25,29
-321.4959077429068,114.84688849941892,554.5953020768646,62,46,59
-204.27755598746504,128.18120113782592,489.99152349308383,47,28,22
-137.66584931373208,125.1241964314189,405.98161597909854,44,26,22
-176.87762631376967,44.398768171752465,499.7686679835855,33,37,37
49.669350631575234,77.6664941112498,494.9327486310944,70,123,177
-234.88753872095512,86.26058933348278,557.5050396085685,41,30,34
1563.750712144182,-532.3901188936842,1014.7010431683573,84,80,103
1444.6823610139074,-507.3281195050968,1046.1723067748692,127,135,174
1642.4353413239096,-456.81890944582636,1013.7163341216851,158,174,210
-4.79217390902291,-117.94878420677888,530.7432203368204,138,85,101
-277.4421928425153,-73.56246183741871,564.8095065057909,119,104,127
-183.91014015831303,-158.93061708825735,570.1601065555908,67,59,69
1701.7209008736017,-690.1789339531281,989.6347004359535,177,190,235
-124.5826694549566,-145.56908802965643,524.9106948577557,54,26,29
-143.88388822548842,-143.78733273551654,568.898539339102,100,76,94
-23.1329759916151,-65.1617347002512,530.938784155057,80,41,46
1664.3356627458456,-227.85920993146743,980.9697080813376,154,162,202
-179.99473159591287,-42.33349953839036,518.7505872266129,42,20,18
129.45319779719185,-54.11110992660194,529.3649179414198,90,39,44
-204.8636255336928,-28.805497800284392,559.8905643683145,87,71,81
1709.5913585953274,-161.2954241225574,960.6885890825932,49,50,68
-83.2334648505606,-90.94984393260765,545.3134204977413,102,55,63
-300.7789610418436,-54.15464062081848,561.9814670495409,106,91,116
-143.29355864589215,90.01246987905091,496.72249313894,33,24,27
-190.6217698223263,30.6054329916634,514.5884055335166,162,109,127
-54.39435155402526,39.1756150217956,507.28300146576936,137,98,116
-81.460610969684,30.18753851365335,515.9772906447497,156,100,117
-193.8503649592592,38.5072711602357,499.312773895792,123,81,96
1680.9426462118506,-142.26284311326324,975.697358144772,148,160,198
132.27198417052674,-38.01435085582818,526.7998152707017,52,21,21
-97.80452546997184,-9.31362531791436,540.4375839022797,119,67,77
-109.91610784149756,-2.1969913806639396,541.8944918561881,113,59,69
-39.61946574934399,48.69287649192242,503.53592986521926,139,88,107
-197.1634653271616,53.22690365480862,504.13262493092657,56,36,37
1728.620008257587,-474.07924001230884,972.8446375871297,132,121,129
1700.9329299348478,-721.0718172109027,995.7812350111565,169,185,229
265.89901826909505,-244.91843679039903,577.9655102016236,134,120,146
-316.9659795448079,-34.85647128747273,561.1730524038234,125,107,129
-114.51290880425182,-64.62375134754632,540.0676686901281,55,20,19
1694.5081541313466,-350.2767946489636,979.7321459214771,185,197,237
-165.2952792889913,-73.12921015010048,563.8717715766438,90,63,70
1.25278796780288,-92.08622277514228,529.0293076524626,50,27,31
1659.150978274198,-180.34926029317464,983.4807792032141,169,181,227
-85.37578579064828,100.7026201443652,363.19547959486937,133,89,109
1704.551202773125,-535.0851469329358,955.8228274794745,70,51,61
1632.9280067321292,-533.4395636351013,1006.618085497826,45,46,63
-66.85812552932514,-142.01316242245332,517.8881473526037,115,74,92
94.09724358198591,-55.425553794370984,550.9496732168063,109,80,108
-117.17971001371032,-64.41542845062888,539.93073269714,43,17,20
-193.60139832136255,92.73846993904245,495.91806931502447,108,66,74
25.4446047678597,-128.51108489663227,510.7226819232358,117,64,80
-213.5044031356021,-66.21791952538933,562.3301222401694,0,0,0
-95.94360943511931,-145.6061273718132,538.3067626388922,124,73,89
-249.52708163587607,88.84734282382058,557.5038489149224,77,73,92
-198.1164204989412,65.26663569815108,491.09888401074534,132,91,104
-197.1022311748528,40.60013383110475,514.142384878646,64,36,33
-259.1345387536708,-43.389135715868534,565.100438439887,115,94,109
93.33199361184664,-87.29369154738211,536.9048981851228,92,55,60
377.93088145684334,-205.99057887018563,614.9627028624975,133,109,135
-209.11060934630507,100.61471665721547,331.21185978720507,62,37,38
-181.57091547090246,27.86427654262284,515.0730210497245,136,87,100
-35.52048224564733,7.3709125241219,274.74946489759526,167,156,173
-33.37420479623748,-58.884157773823176,530.1206246355551,123,99,77
2.17141204051858,-16.23949824328722,522.6120889319646,204,200,184
217.4147385842227,-267.3656698283834,1091.0378444138494,113,76,84
-39.94270646825837,-107.45902185705958,530.7640739530497,130,82,96
-39.617886188715914,-182.8682728672222,522.2819057120479,71,40,53
76.17001551272,-193.13120389871315,541.1681840548313,145,121,140
-11.61416807452679,-82.0754564083408,234.1179589776509,169,181,220
334.05473145915624,-202.59747195766727,569.3463487417421,130,141,181
-36.64644247449451,70.41084817762042,363.15343369551096,0,0,0
55.95714097850024,-158.9356545963162,534.5300337506117,118,74,91
-268.7207980102643,139.147200128722,485.1655937624745,66,85,65
-88.8548555825604,-89.34567915712576,543.5028675012649,99,57,67
118.06758522028593,-83.42943836621912,535.7492176039888,141,102,121
150.28865527707097,-4.25351558142017,523.5334950632764,131,107,120
210.62200433325708,-140.16472209583856,562.5738164422296,140,120,139
-165.05495994172833,54.97428561123294,501.0128696594,128,86,100
65.70859888649888,60.95573654715084,502.4317483149801,136,94,108
-167.0740067173903,-178.26883616118826,570.536105348013,110,78,93
133.31599520373044,-195.4733966709187,572.641157876734,130,112,129
247.6407429761939,56.29823305889047,562.0769812888248,96,83,93
15.872138980093911,41.070782005284286,503.1066689030445,69,39,54
12.998239177546381,53.5890941984867,502.2699990770297,134,88,103
-57.571707793913376,-22.0510394849279,527.7510691141619,130,77,87
-263.31214908092903,-156.9573851940538,568.1961220171654,56,40,50
-65.92538355860788,-39.4994819440269,528.4871626617162,48,22,31
170.71956073585605,-229.88782302722882,576.0849066598188,60,41,49
65.46172249711084,-17.69759988761964,543.081487479011,44,22,27
-65.31845371454173,-41.83738028909097,528.4499725372309,118,70,83
-69.38971248758416,-65.6743864263589,527.1955592871914,101,75,91
92.70402426073613,9.71263703166714,543.6556015510588,67,51,64
-275.1905200005452,52.434985988270036,558.3536101443126,101,100,113
-242.1102520515114,54.79592874139874,558.7598077645165,83,75,90
-266.7555177256788,51.662280560450505,558.0611189201085,108,85,93
113.32882219868765,89.37515678210569,715.7902270820331,146,107,125
-260.97850884990817,52.75421733981875,558.1707758722381,99,82,95
-242.44941056363817,52.18305825474145,558.4402990315389,93,84,95
-236.55728913386378,53.72765016716926,558.978723305391,42,30,42
-251.35828576590197,55.102475390587344,558.5228828008704,88,80,93
-239.97026333177337,54.797283088983825,558.5976174643015,89,82,98
-262.92620118503226,70.19979781606489,557.8489046124248,36,33,44
-245.6114874989145,70.9806780899899,557.9400017201923,74,62,84
-263.2040868683536,68.80478030559132,556.9168721177897,91,85,96
-76.30295956295237,63.04109109160051,405.9964527021298,51,103,156
-257.24894598787256,66.95615071212526,557.0124478383516,58,48,64
-211.3112506120332,81.06942283933931,558.1639861657015,84,80,92
-206.70996623535186,79.94094699559004,557.6705803925605,72,60,70
-217.9071808657008,78.79983390808583,558.3944582974677,71,65,79
-137.50905397754428,62.60972835923157,405.5126883381609,83,42,50
-211.0280562478556,76.6623622090638,558.0017890943989,70,69,83
-256.2092699425954,72.8858644372928,557.2340733212488,68,56,76
-268.15318500666655,58.70432431613295,557.5931946544531,105,83,96
-312.35231913200505,55.38484355574342,557.6501696281872,127,113,130
