X,Y,Z,R,G,B
426.1702481062382,-755.2422338923031,256.51205181943817,214,172,96
456.00962020175234,-766.3794745914768,276.9724843172123,198,150,88
257.53313996023877,-705.1824884953551,85.72813569144162,202,155,88
176.85667694920636,-680.8987198982275,6.397602123320837,189,143,85
-224.46016638352583,-413.58830823146263,-0.9328150942887419,196,153,84
508.4933788463601,-776.7099904769022,331.3436640704665,204,159,90
303.2112874603873,-715.3368067233579,133.50541713860392,202,154,86
371.0591345212145,-735.647119214173,197.77419011122015,195,148,87
530.6031892086141,-781.5363452641177,355.11273648591725,197,151,89
291.0133751033077,-711.3119289018935,120.49427451408161,211,164,89
524.686681241959,-781.9667492244985,340.20553838141393,204,160,91
190.8075111552297,-683.2783315646509,12.046338829330722,198,153,88
-248.07716708365803,-394.67388416070685,-0.5511240528228711,194,154,84
-262.1125846606973,-384.38532549420563,-0.6319325770540161,193,151,86
46.77130923509435,-590.8562565100037,-2.8972627759436875,205,164,93
320.0770670743833,-719.0777395439891,136.8610964695206,202,154,87
320.0770670743833,-719.0777395439891,136.8610964695206,202,154,87
548.3413970293245,-784.6362553489288,361.38111363881285,192,142,82
198.7958825317436,-685.0601191597688,14.764163296971248,187,140,82
198.7958825317436,-685.0601191597688,14.764163296971248,187,140,82
76.87560534456344,-610.1703049469995,-2.4656528490106098,199,158,90
508.4969614261679,-773.9101308697769,315.09535717166386,207,162,91
61.644030229792065,-598.7623454060899,-3.3677787780017923,198,154,87
458.56951900583823,-758.0833164051721,267.842124845459,195,145,85
311.24793058218006,-714.6675396230693,123.23539608305816,191,138,79
453.3420006794616,-753.0985867102472,268.1593211384669,190,141,80
247.01178260987803,-695.2908183294247,57.039029834170066,214,170,94
397.18409890776593,-737.7810541264635,202.23511752977032,217,176,98
397.2343261469585,-737.8682364608244,202.0052625694012,217,176,98
565.5826415404221,-786.9090420023088,364.66189519957175,212,169,94
259.6549155979663,-698.8775107332539,64.76519388902855,198,149,83
241.36943403349647,-690.9922310643364,53.654513357539884,192,141,78
37.1937276667187,-577.935679971674,-3.0465238766295215,197,155,89
462.9951936222333,-755.6189811832221,263.25079786439414,215,175,99
221.088881093642,-687.9621783457658,21.52672305879156,199,151,89
468.195358216641,-757.386489182523,266.31188018878237,191,141,81
245.24085862919299,-693.8585822072976,46.10172373811076,208,166,92
563.4907631689215,-784.5729977856045,355.1953103055021,195,148,87
260.18575312508943,-697.0134732041597,57.72742523220097,214,170,94
397.7552954759366,-736.6796553843416,190.83427516110584,210,168,98
334.4141414682156,-717.5851638892348,128.1892665230731,207,160,89
-156.51794712571797,-444.55768369398913,1.1164572701151485,193,151,87
-156.51794712571797,-444.55768369398913,1.1164572701151485,193,151,87
60.43992919310466,-587.786523702496,-4.144571267727173,204,164,92
328.81329397296435,-714.8184529708675,123.1769549214622,189,134,75
385.5282681851613,-731.2242705384975,176.32033234910196,204,159,93
484.7945197090461,-758.8043398161618,273.06638577669844,205,161,92
404.02161547686234,-737.1071643877908,189.9461863303338,212,169,97
575.6534260368438,-785.7026062336216,357.0690455775215,188,135,76
329.0434735778204,-715.1076971351183,117.38336719857662,210,167,94
402.9943438195518,-736.1612440467327,189.78000291072016,211,169,98
483.67233204705497,-761.0558108484347,261.96959090498507,215,174,99
427.2571964969365,-745.051096667401,199.21754120227712,216,172,98
348.1014352490404,-718.5267835813686,129.8415690538094,207,161,90
-259.36597009740274,-374.43073947466166,-0.6312183157884874,196,155,88
647.7719113901425,-802.5579225200445,421.31681636531937,210,165,93
